cafe_id,name,description,website,featured_image,main_category,categories,workday_timing,closed_on,phone,address,review_keywords,link,feature,outdoor,Indoor,RetroVintage,MinimalisCafe,IndustrialCafe,ModernCafe,ArtCafe,PetCafe,BooksCafe,24HoursCafe,MeetingCafe,StudyCafe,goodViews,FamilyCafe,CountryFood,Smoking,NonSmoking,Coffee,NonCoffee,GardenCafe
ChIJgw-JUYjxaS4RrEbIUDPCWbQ,MOREAU Chocolatier's Cafe,"Tempat modern & trendi untuk pastri cokelat mewah, es krim & makanan penutup premium.",https://gofood.link/u/zyO5j,https://lh5.googleusercontent.com/p/AF1QipMyorpKUquqsuGgw5m5nWK1xu951U3XNSJO_uTd=w408-h272-k-no,Kafe,"Kafe, Kafe Coklat",11.00-22.00,,(021) 7193638,"MOREAU Chocolatier's Cafe, 13, Jl. Kemang Raya No.31, RT.13/RW.1, Bangka, Kec. Mampang Prpt., Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12720","waffle, harga, crepes, manis, creamnya, brownies, waiters, fondant",https://www.google.com/maps/place/MOREAU+Chocolatier%27s+Cafe/data=!4m7!3m6!1s0x2e69f18851890f83:0xb459c23350c846ac!8m2!3d-6.2552526!4d106.8141637!16s%2Fg%2F11c31w_6l1!19sChIJgw-JUYjxaS4RrEbIUDPCWbQ?authuser=0&hl=id&rclk=1,"indoor, minimalis cafe, modern cafe, meeting cafe, study cafe, smoking, nonsmoking, noncoffee",0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0
ChIJyxJ9-5r3aS4Rju8Hgurw9ss,Atap Rumah Cafe,,https://atap-rumah-cafe.business.site/,https://lh5.googleusercontent.com/p/AF1QipM8AfeJD1MjknIuvMQrwkQkTLzbu-oE0yebSCpk=w426-h240-k-no,Kafe,Kafe,09.00-22.00,,(021) 25981666,"Atap Rumah Cafe, Jl. Penjernihan IV No.9, RT.4/RW.5, Bend. Hilir, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210","harga, rooftop, lantai, parkir, malam, orang, pemandangan, hotel, panas, latte",https://www.google.com/maps/place/Atap+Rumah+Cafe/data=!4m7!3m6!1s0x2e69f79afb7d12cb:0xcbf6f0ea8207ef8e!8m2!3d-6.2063255!4d106.804133!16s%2Fg%2F11fhrz2lrp!19sChIJyxJ9-5r3aS4Rju8Hgurw9ss?authuser=0&hl=id&rclk=1,"outdoor, indoor, minimalis cafe, good views, family cafe, smoking, nonsmoking, coffee, noncoffee, garden cafe",1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1
ChIJ09d8yrLzaS4RJSpBe3soAK8,MUG Coffee Kalibata,,http://www.mugjkt.com/,https://lh5.googleusercontent.com/p/AF1QipNrPo4plHQbbBPAc63pYZTrRcvfs1_EQ-kNVcCw=w408-h306-k-no,Kedai Kopi,"Kedai Kopi, Kafe, Restoran",Buka 24 jam,,0858-1988-0593,"MUG Coffee Kalibata, Jl. Kalibata Raya No.1 Kalibata City Apartment Tower Kemuning GF AT-K CT K9-10, RT.9/RW.4, Rawajati, Kec. Pancoran, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12750","harga, malam, santai, meja",https://www.google.com/maps/place/MUG+Coffee+Kalibata/data=!4m7!3m6!1s0x2e69f3b2ca7cd7d3:0xaf00287b7b412a25!8m2!3d-6.2566014!4d106.8516119!16s%2Fg%2F1yfjv7nfy!19sChIJ09d8yrLzaS4RJSpBe3soAK8?authuser=0&hl=id&rclk=1,"indoor, vintage, art cafe, 24 hours cafe, meeting cafe, study cafe, nonsmoking, coffee, noncoffee",0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0
ChIJ0wJppUjxaS4RowZMZwNYaqY,Chill In Cafe,"Tempat makan mewah dengan ruang makan luas yang menawarkan koktail, kopi, dan sajian pembuka lokal kelas atas.",https://chill-in-cafe.business.site/,https://lh5.googleusercontent.com/p/AF1QipNfYvWwpgJAcy0m9XDiJfj2r1x30-eL_KXn8ege=w426-h240-k-no,Kafe,"Kafe, Kedai Kopi, Restoran",06.00-21.00,,(021) 57936128,"Chill In Cafe, STC Senayan Lantai G #129, Jalan Asia Afrika, RT.1/RW.3, Gelora, Jakarta Pusat, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10270","meeting, harga, makan siang, pelayanan, nasi goreng, hotel, senayan city, pesan, smoking, strategis",https://www.google.com/maps/place/Chill+In+Cafe/data=!4m7!3m6!1s0x2e69f148a56902d3:0xa66a5803674c06a3!8m2!3d-6.2280351!4d106.7985395!16s%2Fg%2F11b6d5cxsb!19sChIJ0wJppUjxaS4RowZMZwNYaqY?authuser=0&hl=id&rclk=1,"outdoor, indoor, minimalis cafe, modern cafe, meeting cafe, family cafe, smoking, nonsmoking, coffee, noncoffee",1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0
ChIJpfTkUJjzaS4RmNzWVlzVBjI,Fore coffee - Gama tower,,https://fore.coffee/store/,https://lh5.googleusercontent.com/p/AF1QipP6n8RDvQD0RhTsKvgVthGv4cc3OwV3NRQrrPI=w408-h544-k-no,Kedai Kopi,"Kedai Kopi, Kafe",08.00-18.00,Minggu,,"Fore coffee - Gama tower, Jl. H. R. Rasuna Said No.22, RT.2/RW.5, Karet Kuningan, Setiabudi, South Jakarta City, Jakarta 12940","baristanya, karyawan, pelayanan, pesan, antrian, kantor, sandwich, latte, harga",https://www.google.com/maps/place/Fore+coffee+-+Gama+tower/data=!4m7!3m6!1s0x2e69f39850e4f4a5:0x3206d55c56d6dc98!8m2!3d-6.2243006!4d106.8336715!16s%2Fg%2F11h7rkknm0!19sChIJpfTkUJjzaS4RmNzWVlzVBjI?authuser=0&hl=id&rclk=1,"indoor, minimalis cafe, modern cafe, meeting cafe, study cafe, nonsmoking, coffee, noncoffee",0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0
ChIJ-8eV1_bzaS4RGcv6l8kxBsE,Super Cup Coffee Shop,,http://dimsuminc.id/,https://lh5.googleusercontent.com/p/AF1QipPnRLIOY0tSqIowkY83ZcpSzPz69unEWQ_-CPKf=w408-h306-k-no,Kedai Kopi,Kedai Kopi,08.00-20.00,,(021) 29322112,"Super Cup Coffee Shop, Jalan H R Rasuna Said Plaza Festival Lantai GF Kav C 22, RT.2/RW.5, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940",dimsum,https://www.google.com/maps/place/Super+Cup+Coffee+Shop/data=!4m7!3m6!1s0x2e69f3f6d795c7fb:0xc10631c997facb19!8m2!3d-6.2217019!4d106.8329!16s%2Fg%2F1yfdpf4dy!19sChIJ-8eV1_bzaS4RGcv6l8kxBsE?authuser=0&hl=id&rclk=1,"outdoor, indoor, industrial cafe, family cafe, smoking, nonsmoking, coffee, noncoffee",1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
ChIJL_hVP5TzaS4R7xRcTWCjvQY,Pribadi Cafe by Pribadi Group,,https://desty.page/pribadimenu,https://lh5.googleusercontent.com/p/AF1QipMLZvSPDTDMB7jvbARusyvF_czGJtTJu50OttXC=w408-h306-k-no,Kedai Kopi,Kedai Kopi,10.00-22.00,Minggu,0813-1115-4827,"Pribadi Cafe by Pribadi Group, Jl. Dukuh Patra V No.90, Menteng Dalam, Tebet, South Jakarta City, Jakarta 12870","pantai, harga, pizza, music, pesan, toilet, malam, sore, pelayan, luas",https://www.google.com/maps/place/Pribadi+Cafe+by+Pribadi+Group/data=!4m7!3m6!1s0x2e69f3943f55f82f:0x6bda3604d5c14ef!8m2!3d-6.237315!4d106.8395232!16s%2Fg%2F11rs9k42dg!19sChIJL_hVP5TzaS4R7xRcTWCjvQY?authuser=0&hl=id&rclk=1,"outdoor, minimalis cafe, meeting cafe, family cafe, smoking, coffee, noncoffee",1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0
ChIJqT4xjkz2aS4Rchw7cwhotAk,EVLOGIA CAFE & CO,,http://instagram.com/hello.evlogia,https://lh5.googleusercontent.com/p/AF1QipMWgKXvWii9WSIJL_WRqPhh4Vw0qS9Ynex43AuG=w408-h544-k-no,Kafe,"Kafe, Kedai Kopi",08.00-21.00,,0896-0101-4454,"EVLOGIA CAFE & CO, Jl. Cisanggiri I No.6, Petogogan, Kebayoran Baru, Jakarta, 12170","barista, cappuccino, manis, harga, toilet, sore, mozzarella, nutella, jujur, goreng",https://www.google.com/maps/place/EVLOGIA+CAFE+%26+CO/data=!4m7!3m6!1s0x2e69f64c8e313ea9:0x9b46808733b1c72!8m2!3d-6.240026!4d106.8114518!16s%2Fg%2F11dxdp3999!19sChIJqT4xjkz2aS4Rchw7cwhotAk?authuser=0&hl=id&rclk=1,"outdoor, indoor, minimalis cafe, modern cafe, meeting cafe, study cafe, smoking, nonsmoking, coffee, noncoffee",1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0
ChIJ801wIyb0aS4RLceC1-Ez7HY,127 Cafe - Kosenda Hotel,Kafe & kedai kopi menawan di Kosenda Hotel dengan interior trendi & menu lokal berkelas.,https://www.kosendahotel.com/,https://lh5.googleusercontent.com/p/AF1QipNbpQR6qrNkqTeyM_aImLT1ZuTeiKi-13Z1l7Kl=w408-h306-k-no,Kafe,"Kafe, Kedai Kopi",07.00-22.00,,(021) 31922988,"127 Cafe - Kosenda Hotel, Jl. K.H. Wahid Hasyim No.127, Kb. Kacang, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10240","harga, lingkungan, laksa, sofa, buku",https://www.google.com/maps/place/127+Cafe+-+Kosenda+Hotel/data=!4m7!3m6!1s0x2e69f42623704df3:0x76ec33e1d782c72d!8m2!3d-6.1873263!4d106.8217339!16s%2Fg%2F1yh5t8y5p!19sChIJ801wIyb0aS4RLceC1-Ez7HY?authuser=0&hl=id&rclk=1,"indoor, vintage, modern cafe, books cafe, meeting cafe, study cafe, nonsmoking, coffee, noncoffee, garden cafe",0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1
ChIJ1_Zg-yPzaS4RIwjcrpDXCxA,Djournal Coffee - Kuningan City,,https://www.ismaya.com/eat-drink/djournal,https://lh5.googleusercontent.com/p/AF1QipPhEqr4y8kraaEA39qRjYvR1Nl81_rBCccHwBy3=w408-h306-k-no,Kedai Kopi,"Kedai Kopi, Mesin Sangrai Kopi",09.00-22.00,,(021) 50116022,"Djournal Coffee - Kuningan City, Kuningan City (Nature Lobby Ground Floor unit GF, Jl. Prof. DR. Satrio No.18, RT.14/RW.4, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Jakarta, Daerah Khusus Ibukota Jakarta 12940","barista, meja, mall, pesan, meeting, harga, pelayan, visa, smoking, training",https://www.google.com/maps/place/Djournal+Coffee+-+Kuningan+City/data=!4m7!3m6!1s0x2e69f323fb60f6d7:0x100bd790aedc0823!8m2!3d-6.2248005!4d106.829278!16s%2Fg%2F11fn42l2gp!19sChIJ1_Zg-yPzaS4RIwjcrpDXCxA?authuser=0&hl=id&rclk=1,"indoor, modern cafe, meeting cafe, study cafe, smoking, nonsmoking, coffee, noncoffee",0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0
ChIJ5264kWf1aS4R9ED7F-k4SFI,1947 Cafe Jakarta,,https://instagram.com/1947.cafe%3Futm_medium%3Dcopy_link,https://lh5.googleusercontent.com/p/AF1QipNsje7vN8awbzF3QMrCO2H_uPdUl35lnpIccI48=w408-h306-k-no,Kedai Kopi,Kedai Kopi,10.00-02.00,,,"1947 Cafe Jakarta, Jl. Pramuka No.19B, RT.6/RW.1, Palmeriam, Kec. Matraman, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13140",,https://www.google.com/maps/place/1947+Cafe+Jakarta/data=!4m7!3m6!1s0x2e69f56791b86ee7:0x524838e917fb40f4!8m2!3d-6.1982903!4d106.8558076!16s%2Fg%2F11qqp8clyg!19sChIJ5264kWf1aS4R9ED7F-k4SFI?authuser=0&hl=id&rclk=1,"indoor, industrial cafe, nonsmoking, coffee, noncoffee",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
ChIJB69uV3v1aS4Ra5IjAWeQWu4,"Fore Coffee - Cikini, Jakarta",,http://fore.coffee/,https://lh5.googleusercontent.com/p/AF1QipPCOYXzWZLWbkZP18_Zu-VTVh-ZHOuMDf338x5n=w408-h544-k-no,Kafe,Kafe,07.00-21.30,,0887-0773-2647,"Fore Coffee - Cikini, Jakarta, Jl. Cikini Raya No.75, RT.1/RW.2, Cikini, Menteng, Central Jakarta City, Jakarta 10330","pelayanan, karyawan, latte, aplikasi, smoking, luas, butterscotch, kolam renang, lama, panas","https://www.google.com/maps/place/Fore+Coffee+-+Cikini,+Jakarta/data=!4m7!3m6!1s0x2e69f57b576eaf07:0xee5a90670123926b!8m2!3d-6.19144!4d106.8386717!16s%2Fg%2F11t8lqjrhv!19sChIJB69uV3v1aS4Ra5IjAWeQWu4?authuser=0&hl=id&rclk=1","outdoor, indoor, minimalis cafe, modern cafe, meeting cafe, study cafe, good views, family cafe, smoking, nonsmoking, coffee, noncoffee, garden cafe",1,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1
ChIJp8qLSgD0aS4RgRrAqtNTu7I,The People's Cafe,,https://www.ismaya.com/eat-drink/the-peoples-cafe,https://lh5.googleusercontent.com/p/AF1QipPa_9XErDEPNan0kkhGCI5WKrS1qTf2BiF_2rWA=w408-h306-k-no,Kafe,Kafe,07.00-22.00,"Sabtu, Minggu",(021) 5705969,"The People's Cafe, WTC 6 East Terrace Ground Floor Kav 29, Jalan Jendral Sudirman, Kuningan, RT.8/RW.3, Kuningan, Karet, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12920","harga, makan siang, ayam, ruangan, telur asin, smoking, pelayan, sambal, pizza",https://www.google.com/maps/place/The+People%27s+Cafe/data=!4m7!3m6!1s0x2e69f4004a8bcaa7:0xb2bb53d3aac01a81!8m2!3d-6.2149016!4d106.8193998!16s%2Fg%2F11c6d_c3kh!19sChIJp8qLSgD0aS4RgRrAqtNTu7I?authuser=0&hl=id&rclk=1,"indoor, minimalis cafe, modern cafe, art cafe, meeting cafe, study cafe, smoking, nonsmoking, coffee, noncoffee",0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0
ChIJNw5NzfPzaS4RmjeLMDY5IHE,TOMORO COFFEE - The East,,https://www.tomoro-coffee.com/,https://lh5.googleusercontent.com/p/AF1QipNCOErcdq99RikAV6czB9L7trDJ6BzsTkDJahzV=w426-h240-k-no,Kedai Kopi,Kedai Kopi,,,,"TOMORO COFFEE - The East, The East, Jl. DR. Ide Anak Agung Gde Agung No.1, Kuningan, Kuningan Tim., Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta","pelayanan, barista, harga, mba",https://www.google.com/maps/place/TOMORO+COFFEE+-+The+East/data=!4m7!3m6!1s0x2e69f3f3cd4d0e37:0x71203936308b379a!8m2!3d-6.2290207!4d106.8252504!16s%2Fg%2F11khj93jkv!19sChIJNw5NzfPzaS4RmjeLMDY5IHE?authuser=0&hl=id&rclk=1,"indoor, minimalis cafe, modern cafe, meeting cafe, study cafe, nonsmoking, coffee, noncoffee",0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0
ChIJYRUKpZTzaS4R23Mg0scMfSA,MAKO COFFEE JAKARTA,,http://instagram.com/mako.jakarta,https://lh5.googleusercontent.com/p/AF1QipP1j10k-YaAs5w5-FKipXUPiRW-TFgl7mp8lf-Y=w408-h306-k-no,Kedai Kopi,Kedai Kopi,10.00-22.00,,0895-1412-2246,"MAKO COFFEE JAKARTA, Jl. Terusan H. R. Rasuna Said No.70, RT.18/RW.2, West Kuningan, Mampang Prapatan, South Jakarta City, Jakarta 12710","luas, bus, strategis",https://www.google.com/maps/place/MAKO+COFFEE+JAKARTA/data=!4m7!3m6!1s0x2e69f394a50a1561:0x207d0cc7d22073db!8m2!3d-6.239003!4d106.8263817!16s%2Fg%2F11qyp1y4ct!19sChIJYRUKpZTzaS4R23Mg0scMfSA?authuser=0&hl=id&rclk=1,"outdoor, indoor, minimalis cafe, modern cafe, good views, family cafe, smoking, nonsmoking, coffee, noncoffee",1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0
ChIJI552ai_1aS4RcUT9cGVR6yI,One Eighty Cafe,,https://instagram.com/oneeightybakery.id%3Figshid%3DOGY3MTU3OGY1Mw%3D%3D,https://lh5.googleusercontent.com/p/AF1QipPW0J13_4fvuPG9DPrNk9o5rqUWHlcAIPyFOV95=w426-h240-k-no,Kafe,Kafe,08.30-20.30,,0812-8811-5188,"One Eighty Cafe, Thamrin Nine, Podium, Jl. M.H. Thamrin No.10, Kecamatan Tanah Abang, Jakarta, Daerah Khusus Ibukota Jakarta 10230","daifuku, matcha, es krim mochi, garam laut, gedung, lantai, coconut, milk tea, gula, maps",https://www.google.com/maps/place/One+Eighty+Cafe/data=!4m7!3m6!1s0x2e69f52f6a769e23:0x22eb516570fd4471!8m2!3d-6.1988595!4d106.822561!16s%2Fg%2F11thjw0hk5!19sChIJI552ai_1aS4RcUT9cGVR6yI?authuser=0&hl=id&rclk=1,"indoor, minimalis cafe, modern cafe, family cafe, nonsmoking, coffee, noncoffee",0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0
ChIJGVD9v071aS4RAUZnEuuv9cw,Swiss-Cafe at Swiss-Belresidences Rasuna Epicentrum,,https://www.swiss-belhotel.com/en-gb/swiss-belresidences-rasuna-epicentrum,https://lh5.googleusercontent.com/p/AF1QipOyjToX8rWyTNi3v4oEXbzVLwinvic5aapPIFbA=w408-h272-k-no,Kafe,Kafe,"06.00-10.30, 12.00-14.30, 17.30-22.00",,(021) 29941166,"Swiss-Cafe at Swiss-Belresidences Rasuna Epicentrum, Jl. Epicentrum Boulevard Tim., RT.5/RW.1, Karet, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940","keluarga, kolam renang, hotel, barbeque, chef, luas, pelayanan",https://www.google.com/maps/place/Swiss-Caf%C3%A9+at+Swiss-Belresidences+Rasuna+Epicentrum/data=!4m7!3m6!1s0x2e69f54ebffd5019:0xccf5afeb12674601!8m2!3d-6.2142493!4d106.8370465!16s%2Fg%2F11h_7ms9df!19sChIJGVD9v071aS4RAUZnEuuv9cw?authuser=0&hl=id&rclk=1,"outdoor, indoor, modern cafe, meeting cafe, good views, family cafe, smoking, nonsmoking, noncoffee",1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0
ChIJIVgDwITzaS4RoLDF92SgAB0,"Fore Coffee - Plaza Festival, Jakarta",,https://profile.fore.coffee/,https://lh5.googleusercontent.com/p/AF1QipPBg3lpX33bnoe56y18E1NYNwf98xWylLLq49qi=w408-h408-k-no,Kedai Kopi,Kedai Kopi,09.00-21.00,,0888-1029-740,"Fore Coffee - Plaza Festival, Jakarta, Plaza Festival Mall unit GF - 17, Jl. H. R. Rasuna Said No.Kav. 22, RT.2/RW.5, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940","barista, harga","https://www.google.com/maps/place/Fore+Coffee+-+Plaza+Festival,+Jakarta/data=!4m7!3m6!1s0x2e69f384c0035821:0x1d00a064f7c5b0a0!8m2!3d-6.2215533!4d106.8334479!16s%2Fg%2F11h5n8dl_t!19sChIJIVgDwITzaS4RoLDF92SgAB0?authuser=0&hl=id&rclk=1","outdoor, indoor, minimalis cafe, modern cafe, meeting cafe, study cafe, smoking, nonsmoking, coffee, noncoffee, garden cafe",1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1
ChIJlTlbeInxaS4R69-iUDBNNtw,BLEUM Coffee - Pacific Place Jakarta,,https://bleum.coffee/,https://lh5.googleusercontent.com/p/AF1QipONX5v-BiQJZ_2Uwn6I7_dXVhsn2whBpqmoT9EJ=w408-h725-k-no,Kedai Kopi,"Kedai Kopi, Toko kopi",08.00-21.30,,(021) 51402489,"BLEUM Coffee - Pacific Place Jakarta, Pacific Place Mall Level B1 28 A, RT.5/RW.3, Senayan, Kebayoran Baru, South Jakarta City, Jakarta 12190","barista, harga, latte, skill, flat white",https://www.google.com/maps/place/BLEUM+Coffee+-+Pacific+Place+Jakarta/data=!4m7!3m6!1s0x2e69f189785b3995:0xdc364d3050a2dfeb!8m2!3d-6.2241771!4d106.8098067!16s%2Fg%2F11g2_6rzm9!19sChIJlTlbeInxaS4R69-iUDBNNtw?authuser=0&hl=id&rclk=1,"indoor, minimalis cafe, modern cafe, nonsmoking, coffee, noncoffee",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
ChIJi2bcxOv1aS4RRpyWk30UrUI,C+C Coffee,,https://cccoffee-cafe.business.site/%3Futm_source%3Dgmb%26utm_medium%3Dreferral,https://lh5.googleusercontent.com/p/AF1QipO7FF0KtjQM-xT9J3mODg2dtKkVAXARX-5bhDCM=w408-h544-k-no,Kafe,Kafe,07.00-22.00,,0819-3266-0761,"C+C Coffee, Jl. Menteng Raya No.70, RT.4/RW.9, Kb. Sirih, Jakarta, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10310",harga,https://www.google.com/maps/place/C%2BC+Coffee/data=!4m7!3m6!1s0x2e69f5ebc4dc668b:0x42ad147d93969c46!8m2!3d-6.1859329!4d106.835746!16s%2Fg%2F11fslwmy4s!19sChIJi2bcxOv1aS4RRpyWk30UrUI?authuser=0&hl=id&rclk=1,"outdoor, indoor, minimalis cafe, family cafe, smoking, nonsmoking, coffee, noncoffee, garden cafe",1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
ChIJ9XaW1dXzaS4RdYApBrzQ-Q4,Point Cafe Mall Ambasador,,https://pointcoffee.id/,https://lh5.googleusercontent.com/p/AF1QipMe8AWb32tE_y0V3xureBD3g3MIZitHUjmZWk7L=w426-h240-k-no,Kedai Kopi,Kedai Kopi,06.00-21.00,,(021) 1500280,"Point Cafe Mall Ambasador, Mall Ambassador, Jl. Prof. DR. Satrio No.18, RT.11/RW.4, Kuningan, Karet Kuningan, Setiabudi, South Jakarta City, Jakarta 12940","baristanya, pelayanan",https://www.google.com/maps/place/Point+Cafe+Mall+Ambasador/data=!4m7!3m6!1s0x2e69f3d5d59676f5:0xef9d0bc06298075!8m2!3d-6.2239203!4d106.8269288!16s%2Fg%2F11gtxg143g!19sChIJ9XaW1dXzaS4RdYApBrzQ-Q4?authuser=0&hl=id&rclk=1,"indoor, minimalis cafe, modern cafe, nonsmoking, coffee, noncoffee",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
ChIJC-Gvr3_zaS4Rn6xyGuAxWDE,Venom cafe,,https://linktr.ee/venomcafejkt,https://lh5.googleusercontent.com/p/AF1QipOH7e61_xzc8eOSwuTWjrS2YC7L1V01agJAu_Z8=w426-h240-k-no,Kedai Kopi,"Kedai Kopi, Kafe",07.00-21.00,,0811-1517-007,"Venom cafe, Wisma argo manunggal, RT.2/RW.2, Karet Semanggi, Setiabudi, South Jakarta City, Jakarta 12930",,https://www.google.com/maps/place/Venom+cafe/data=!4m7!3m6!1s0x2e69f37fafafe10b:0x315831e01a72ac9f!8m2!3d-6.2291108!4d106.8199316!16s%2Fg%2F11fl8_fb6w!19sChIJC-Gvr3_zaS4Rn6xyGuAxWDE?authuser=0&hl=id&rclk=1,"outdoor, indoor, vintage, modern cafe, family cafe, smoking, nonsmoking, coffee, noncoffee",1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0
ChIJgfpdJw71aS4Rf9HLMDr7GQ8,Coffee D. Lites,,https://www.instagram.com/coffee_d.lites/,https://lh5.googleusercontent.com/p/AF1QipNaM-j-yeYdE7Z9CSD3-tlfyICuim7aFsBjZaBJ=w408-h407-k-no,Kedai Kopi,Kedai Kopi,10.00-21.00,,,"Coffee D. Lites, Jl. Anggrek 3 No.44, RT.16/RW.7, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940",,https://www.google.com/maps/place/Coffee+D.+Lites/data=!4m7!3m6!1s0x2e69f50e275dfa81:0xf19fb3a30cbd17f!8m2!3d-6.2165961!4d106.8285125!16s%2Fg%2F11j7d0pd6f!19sChIJgfpdJw71aS4Rf9HLMDr7GQ8?authuser=0&hl=id&rclk=1,"indoor, industrial cafe, family cafe, nonsmoking, coffee, noncoffee",0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
ChIJrXXKvZLxaS4RiAQB48KKHBQ,Twin House Cipete,Kreasi minuman kopi disajikan dengan makanan rumahan ala Barat di kafe nyaman yang dikelillingi taman ini.,,https://lh5.googleusercontent.com/p/AF1QipM3F2-IqhJS72wJGxB9smXgVZdtpOtvfSoWUI52=w425-h240-k-no,Restoran Masakan Barat,"Restoran Masakan Barat, Kedai Kopi, Restoran",08.00-22.00,,,"Twin House Cipete, Jl. Cipete Raya No.4B, Cipete Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12410","parkir, taman, meeting, pesan, bangunan, sambal matah, wedding, bridal shower, smoking area, piknik",https://www.google.com/maps/place/Twin+House+Cipete/data=!4m7!3m6!1s0x2e69f192bdca75ad:0x141c8ac2e3010488!8m2!3d-6.2786293!4d106.8051401!16s%2Fg%2F11cmtb67xv!19sChIJrXXKvZLxaS4RiAQB48KKHBQ?authuser=0&hl=id&rclk=1,"outdoor, indoor, minimalis cafe, modern cafe, meeting cafe, family cafe, country food, smoking, nonsmoking, coffee, noncoffee, garden cafe",1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1
ChIJcwgt_yX0aS4R-914aD6UsyU,Djakarta Kafe,"Kafe bernuansa cerah dan nyaman dengan acara olahraga di TV, kopi, hidangan lokal klasik dan pastri.",,https://lh5.googleusercontent.com/p/AF1QipNlIXexJt1SuU5ftgzQ3VSTOYF1otvzy5r1bdT4=w408-h306-k-no,Kafe,Kafe,09.00-02.00,,0812-8500-4309,"Djakarta Kafe, Gedung Djakarta Theatre, Jl. M.H. Thamrin No.9, RT.2/RW.1, Kb. Sirih, Kec. Menteng, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10340","pelayannya, strategis, musiknya, malam, sarinah, smoking, santai, sofa, ibukota, masakan",https://www.google.com/maps/place/Djakarta+Kafe/data=!4m7!3m6!1s0x2e69f425ff2d0873:0x25b3943e6878ddfb!8m2!3d-6.1865817!4d106.8239871!16s%2Fg%2F1jkz20ygc!19sChIJcwgt_yX0aS4R-914aD6UsyU?authuser=0&hl=id&rclk=1,"outdoor, indoor, minimalis cafe, modern cafe, meeting cafe, study cafe, smoking, nonsmoking, coffee, noncoffee",1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0
